#Opening file citadel.txt
poly	DOOR9_1.png	1	0	1	1	0	0	1	21.3	-2.7	0.0	21.3	-5.3	0.0	21.3	-5.3	2.7	21.3	-2.7	2.7
poly	DOOR9_1.png	1	0	1	1	0	0	1	24.0	-2.7	0.0	21.3	-2.7	0.0	21.3	-2.7	2.7	24.0	-2.7	2.7
poly	DOOR9_1.png	1	0	1	1	0	0	1	24.0	-5.3	0.0	24.0	-2.7	0.0	24.0	-2.7	2.7	24.0	-5.3	2.7
poly	DOOR9_1.png	1	0	1	1	0	0	1	21.3	-5.3	0.0	24.0	-5.3	0.0	24.0	-5.3	2.7	21.3	-5.3	2.7
poly	DOOR9_1.png	1	0	1	1	0	0	1	24.0	-2.7	0.0	24.0	-5.3	0.0	24.0	-5.3	2.7	24.0	-2.7	2.7
poly	DOOR9_1.png	1	0	1	1	0	0	1	26.7	-2.7	0.0	24.0	-2.7	0.0	24.0	-2.7	2.7	26.7	-2.7	2.7
poly	DOOR9_1.png	1	0	1	1	0	0	1	26.7	-5.3	0.0	26.7	-2.7	0.0	26.7	-2.7	2.7	26.7	-5.3	2.7
poly	DOOR9_1.png	1	0	1	1	0	0	1	24.0	-5.3	0.0	26.7	-5.3	0.0	26.7	-5.3	2.7	24.0	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	5.3	-5.3	0.0	5.3	-8.0	0.0	5.3	-8.0	2.7	5.3	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	8.0	-5.3	0.0	5.3	-5.3	0.0	5.3	-5.3	2.7	8.0	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	8.0	-8.0	0.0	8.0	-5.3	0.0	8.0	-5.3	2.7	8.0	-8.0	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	5.3	-8.0	0.0	8.0	-8.0	0.0	8.0	-8.0	2.7	5.3	-8.0	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	8.0	-5.3	0.0	8.0	-8.0	0.0	8.0	-8.0	2.7	8.0	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	10.7	-5.3	0.0	8.0	-5.3	0.0	8.0	-5.3	2.7	10.7	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	10.7	-8.0	0.0	10.7	-5.3	0.0	10.7	-5.3	2.7	10.7	-8.0	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	8.0	-8.0	0.0	10.7	-8.0	0.0	10.7	-8.0	2.7	8.0	-8.0	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	10.7	-5.3	0.0	10.7	-8.0	0.0	10.7	-8.0	2.7	10.7	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	13.3	-5.3	0.0	10.7	-5.3	0.0	10.7	-5.3	2.7	13.3	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	13.3	-8.0	0.0	13.3	-5.3	0.0	13.3	-5.3	2.7	13.3	-8.0	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	10.7	-8.0	0.0	13.3	-8.0	0.0	13.3	-8.0	2.7	10.7	-8.0	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	13.3	-5.3	0.0	13.3	-8.0	0.0	13.3	-8.0	2.7	13.3	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	16.0	-5.3	0.0	13.3	-5.3	0.0	13.3	-5.3	2.7	16.0	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	16.0	-8.0	0.0	16.0	-5.3	0.0	16.0	-5.3	2.7	16.0	-8.0	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	13.3	-8.0	0.0	16.0	-8.0	0.0	16.0	-8.0	2.7	13.3	-8.0	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	16.0	-5.3	0.0	16.0	-8.0	0.0	16.0	-8.0	2.7	16.0	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	18.7	-5.3	0.0	16.0	-5.3	0.0	16.0	-5.3	2.7	18.7	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	18.7	-8.0	0.0	18.7	-5.3	0.0	18.7	-5.3	2.7	18.7	-8.0	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	16.0	-8.0	0.0	18.7	-8.0	0.0	18.7	-8.0	2.7	16.0	-8.0	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	18.7	-5.3	0.0	18.7	-8.0	0.0	18.7	-8.0	2.7	18.7	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	21.3	-5.3	0.0	18.7	-5.3	0.0	18.7	-5.3	2.7	21.3	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	21.3	-8.0	0.0	21.3	-5.3	0.0	21.3	-5.3	2.7	21.3	-8.0	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	18.7	-8.0	0.0	21.3	-8.0	0.0	21.3	-8.0	2.7	18.7	-8.0	2.7
thing	spawn	25.3	-6.7	0.0	270
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	26.7	-5.3	0.0	26.7	-8.0	0.0	26.7	-8.0	2.7	26.7	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	29.3	-5.3	0.0	26.7	-5.3	0.0	26.7	-5.3	2.7	29.3	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	29.3	-8.0	0.0	29.3	-5.3	0.0	29.3	-5.3	2.7	29.3	-8.0	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	26.7	-8.0	0.0	29.3	-8.0	0.0	29.3	-8.0	2.7	26.7	-8.0	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	29.3	-5.3	0.0	29.3	-8.0	0.0	29.3	-8.0	2.7	29.3	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	32.0	-5.3	0.0	29.3	-5.3	0.0	29.3	-5.3	2.7	32.0	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	32.0	-8.0	0.0	32.0	-5.3	0.0	32.0	-5.3	2.7	32.0	-8.0	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	29.3	-8.0	0.0	32.0	-8.0	0.0	32.0	-8.0	2.7	29.3	-8.0	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	32.0	-5.3	0.0	32.0	-8.0	0.0	32.0	-8.0	2.7	32.0	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	34.7	-5.3	0.0	32.0	-5.3	0.0	32.0	-5.3	2.7	34.7	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	34.7	-8.0	0.0	34.7	-5.3	0.0	34.7	-5.3	2.7	34.7	-8.0	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	32.0	-8.0	0.0	34.7	-8.0	0.0	34.7	-8.0	2.7	32.0	-8.0	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	34.7	-5.3	0.0	34.7	-8.0	0.0	34.7	-8.0	2.7	34.7	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	37.3	-5.3	0.0	34.7	-5.3	0.0	34.7	-5.3	2.7	37.3	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	37.3	-8.0	0.0	37.3	-5.3	0.0	37.3	-5.3	2.7	37.3	-8.0	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	34.7	-8.0	0.0	37.3	-8.0	0.0	37.3	-8.0	2.7	34.7	-8.0	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	37.3	-5.3	0.0	37.3	-8.0	0.0	37.3	-8.0	2.7	37.3	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	40.0	-5.3	0.0	37.3	-5.3	0.0	37.3	-5.3	2.7	40.0	-5.3	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	40.0	-8.0	0.0	40.0	-5.3	0.0	40.0	-5.3	2.7	40.0	-8.0	2.7
poly	concrete_texture_10_by_agf81.jpg	1	0	1	1	0	0	1	37.3	-8.0	0.0	40.0	-8.0	0.0	40.0	-8.0	2.7	37.3	-8.0	2.7
